Age,Support Calls,Payment Delay,Total Spend,Last Interaction,Churn,Female,Male,Age Group,Interaction Frequency
36.0,6.0,2.0,657.0,22.0,1.0,0,1,1,2
20.0,7.0,4.0,435.28,25.0,1.0,1,0,0,2
51.0,5.0,26.0,298.03,16.0,1.0,0,1,2,2
38.0,1.0,14.0,848.36,13.0,0.0,0,1,1,1
44.0,3.0,19.0,641.08,30.0,0.0,0,1,2,2
37.0,2.0,6.0,630.75,24.0,0.0,0,1,1,2
49.0,7.0,21.0,564.0,8.0,1.0,0,1,2,1
21.0,2.0,20.0,643.04,10.0,0.0,1,0,0,1
55.0,2.0,11.0,873.0,21.0,1.0,0,1,2,2
49.0,1.0,20.0,625.28,10.0,0.0,1,0,2,1
22.0,10.0,5.0,299.62,28.0,1.0,1,0,0,2
42.0,1.0,19.0,777.48,22.0,0.0,0,1,2,2
46.0,3.0,14.0,606.17,25.0,0.0,0,1,2,2
18.0,6.0,20.0,516.0,13.0,1.0,0,1,0,1
33.0,9.0,8.0,938.0,10.0,1.0,0,1,1,1
28.0,1.0,22.0,785.0,10.0,1.0,0,1,1,1
49.0,7.0,25.0,878.0,3.0,1.0,0,1,2,0
37.0,8.0,22.0,145.0,12.0,1.0,1,0,1,1
49.0,4.0,0.0,877.68,8.0,0.0,0,1,2,1
63.0,7.0,22.0,535.42,4.0,1.0,0,1,3,0
24.0,4.0,20.0,407.0,22.0,1.0,1,0,0,2
44.0,0.0,1.0,510.16,10.0,0.0,1,0,2,1
42.0,1.0,2.0,611.55,1.0,0.0,1,0,2,0
52.0,4.0,26.0,185.0,21.0,1.0,1,0,2,2
48.0,2.0,24.0,202.0,18.0,0.0,0,1,2,2
35.0,5.0,17.0,516.0,9.0,1.0,1,0,1,1
49.0,4.0,12.0,695.0,1.0,0.0,1,0,2,0
25.0,9.0,7.0,490.0,1.0,1.0,1,0,1,0
34.0,0.0,6.0,906.0,5.0,0.0,1,0,1,0
39.0,1.0,16.0,882.33,8.0,0.0,1,0,1,1
28.0,9.0,16.0,127.03,23.0,1.0,1,0,1,2
18.0,0.0,16.0,830.34,16.0,0.0,0,1,0,2
46.0,3.0,19.0,509.56,7.0,0.0,0,1,2,0
44.0,10.0,22.0,238.0,3.0,1.0,1,0,2,0
35.0,10.0,0.0,662.0,17.0,1.0,0,1,1,2
44.0,2.0,19.0,814.39,2.0,0.0,0,1,2,0
31.0,2.0,0.0,527.59,1.0,0.0,1,0,1,0
32.0,0.0,3.0,174.0,29.0,1.0,1,0,1,2
34.0,1.0,2.0,792.75,15.0,0.0,1,0,1,1
23.0,6.0,26.0,363.0,1.0,0.0,0,1,0,0
27.0,2.0,6.0,953.24,24.0,0.0,0,1,1,2
44.0,6.0,6.0,736.0,20.0,1.0,0,1,2,2
52.0,8.0,29.0,229.0,14.0,1.0,0,1,2,1
38.0,0.0,0.0,535.85,2.0,0.0,0,1,1,0
37.0,8.0,23.0,511.0,13.0,1.0,1,0,1,1
38.0,5.0,3.0,884.0,21.0,1.0,1,0,1,2
52.0,10.0,24.0,788.0,24.0,1.0,0,1,2,2
20.0,6.0,1.0,363.0,24.0,1.0,0,1,0,2
19.0,6.0,16.0,260.0,3.0,1.0,0,1,0,0
54.0,5.0,5.0,711.0,18.0,1.0,1,0,2,2
65.0,1.0,26.0,907.0,15.0,1.0,1,0,3,1
48.0,2.0,11.0,571.9,17.0,0.0,0,1,2,2
20.0,2.0,10.0,413.0,18.0,1.0,1,0,0,2
38.0,6.0,9.0,704.0,15.0,1.0,1,0,1,1
43.0,1.0,10.0,703.75,7.0,0.0,0,1,2,0
61.0,9.0,23.0,363.0,3.0,1.0,1,0,3,0
52.0,7.0,8.0,775.0,23.0,0.0,1,0,2,2
22.0,1.0,20.0,558.93,7.0,0.0,1,0,0,0
53.0,1.0,21.0,193.0,26.0,1.0,1,0,2,2
39.0,9.0,16.0,684.0,11.0,1.0,1,0,1,1
45.0,7.0,17.0,796.0,8.0,1.0,1,0,2,1
28.0,1.0,15.0,638.21,2.0,0.0,1,0,1,0
61.0,10.0,12.0,623.0,13.0,1.0,0,1,3,1
40.0,2.0,18.0,699.7,14.0,0.0,1,0,2,1
41.0,7.0,7.0,225.0,8.0,0.0,0,1,2,1
42.0,2.0,1.0,874.36,4.0,0.0,0,1,2,0
39.0,1.0,20.0,465.0,11.0,1.0,0,1,1,1
56.0,10.0,24.0,197.0,21.0,1.0,0,1,2,2
54.0,4.0,30.0,580.0,26.0,1.0,0,1,2,2
31.0,2.0,1.0,957.88,13.0,0.0,1,0,1,1
32.0,7.0,0.0,785.0,5.0,1.0,1,0,1,0
61.0,0.0,1.0,784.0,29.0,1.0,1,0,3,2
44.0,1.0,15.0,869.37,4.0,0.0,1,0,2,0
43.0,3.0,20.0,817.22,13.0,0.0,1,0,2,1
26.0,1.0,2.0,994.0,8.0,1.0,1,0,1,1
35.0,1.0,5.0,773.6,18.0,0.0,0,1,1,2
44.0,3.0,3.0,752.35,9.0,0.0,0,1,2,1
25.0,0.0,3.0,836.92,3.0,0.0,0,1,1,0
27.0,1.0,19.0,413.0,1.0,1.0,0,1,1,0
50.0,3.0,8.0,196.0,28.0,1.0,0,1,2,2
43.0,1.0,2.0,937.53,7.0,0.0,0,1,2,0
44.0,2.0,6.0,742.62,5.0,0.0,1,0,2,0
38.0,3.0,2.0,736.76,8.0,0.0,0,1,1,1
47.0,2.0,6.0,508.65,25.0,0.0,0,1,2,2
34.0,2.0,15.0,910.46,28.0,0.0,0,1,1,2
34.0,0.0,2.0,505.33,21.0,0.0,0,1,1,2
43.0,2.0,10.0,512.5,20.0,0.0,0,1,2,2
47.0,1.0,23.0,943.95,27.0,1.0,0,1,2,2
27.0,0.0,20.0,827.72,14.0,0.0,0,1,1,1
49.0,3.0,13.0,510.71,17.0,0.0,0,1,2,2
39.0,1.0,15.0,746.33,6.0,0.0,1,0,1,0
50.0,3.0,14.0,670.69,5.0,0.0,1,0,2,0
24.0,2.0,3.0,733.13,3.0,0.0,0,1,0,0
31.0,10.0,20.0,790.0,11.0,1.0,0,1,1,1
54.0,7.0,18.0,550.0,17.0,1.0,0,1,2,2
45.0,2.0,1.0,827.67,10.0,0.0,1,0,2,1
37.0,0.0,29.0,528.0,8.0,1.0,1,0,1,1
36.0,1.0,14.0,416.0,20.0,0.0,0,1,1,2
57.0,3.0,11.0,140.0,4.0,1.0,1,0,2,0
33.0,7.0,1.0,353.0,17.0,1.0,0,1,1,2
28.0,3.0,24.0,921.0,10.0,1.0,0,1,1,1
19.0,4.0,0.0,870.0,23.0,1.0,1,0,0,2
26.0,2.0,10.0,601.54,4.0,0.0,1,0,1,0
20.0,4.0,19.0,855.0,24.0,1.0,0,1,0,2
18.0,1.0,19.0,997.0,15.0,1.0,0,1,0,1
29.0,2.0,25.0,933.0,15.0,0.0,1,0,1,1
50.0,2.0,16.0,748.3,29.0,0.0,0,1,2,2
37.0,3.0,0.0,715.93,21.0,0.0,0,1,1,2
39.0,0.0,6.0,926.35,22.0,0.0,0,1,1,2
39.0,1.0,0.0,642.78,3.0,0.0,0,1,1,0
33.0,6.0,9.0,245.0,11.0,1.0,1,0,1,1
39.0,0.0,18.0,983.06,9.0,0.0,1,0,1,1
64.0,7.0,5.0,419.0,12.0,1.0,0,1,3,1
23.0,6.0,29.0,546.0,19.0,1.0,0,1,0,2
36.0,4.0,4.0,925.0,5.0,1.0,0,1,1,0
25.0,9.0,1.0,302.0,23.0,1.0,1,0,1,2
58.0,8.0,15.0,665.0,6.0,1.0,0,1,2,0
23.0,0.0,22.0,940.0,16.0,1.0,0,1,0,2
42.0,0.0,9.0,616.69,5.0,0.0,1,0,2,0
35.0,6.0,6.0,630.0,2.0,1.0,0,1,1,0
18.0,6.0,19.0,424.0,4.0,1.0,1,0,0,0
33.0,2.0,18.0,624.16,4.0,0.0,0,1,1,0
44.0,2.0,10.0,756.33,16.0,0.0,0,1,2,2
49.0,4.0,6.0,966.73,24.0,0.0,0,1,2,2
33.0,0.0,11.0,980.66,12.0,0.0,1,0,1,1
28.0,4.0,7.0,825.0,30.0,1.0,1,0,1,2
63.0,1.0,9.0,782.0,14.0,1.0,1,0,3,1
30.0,10.0,17.0,692.0,10.0,1.0,0,1,1,1
42.0,1.0,13.0,244.0,6.0,1.0,0,1,2,0
54.0,10.0,4.0,837.0,26.0,1.0,1,0,2,2
24.0,2.0,12.0,773.73,11.0,0.0,0,1,0,1
21.0,5.0,3.0,408.0,19.0,0.0,1,0,0,2
29.0,0.0,14.0,982.12,24.0,0.0,0,1,1,2
29.0,0.0,0.0,769.22,4.0,0.0,0,1,1,0
27.0,9.0,9.0,177.0,28.0,1.0,0,1,1,2
60.0,1.0,28.0,352.0,26.0,1.0,1,0,3,2
42.0,3.0,4.0,782.7,16.0,0.0,0,1,2,2
45.0,10.0,2.0,405.0,20.0,1.0,0,1,2,2
56.0,5.0,28.0,428.0,29.0,1.0,0,1,2,2
54.0,2.0,26.0,853.0,19.0,1.0,1,0,2,2
18.0,8.0,10.0,852.5,20.0,1.0,0,1,0,2
30.0,0.0,8.0,978.56,10.0,0.0,0,1,1,1
46.0,7.0,8.0,674.0,8.0,1.0,0,1,2,1
27.0,1.0,7.0,527.7,9.0,0.0,0,1,1,1
44.0,4.0,13.0,512.06,11.0,0.0,1,0,2,1
48.0,0.0,18.0,292.0,2.0,1.0,1,0,2,0
32.0,4.0,6.0,940.44,23.0,1.0,1,0,1,2
58.0,1.0,12.0,816.0,6.0,0.0,1,0,2,0
56.0,1.0,20.0,478.37,16.0,1.0,0,1,2,2
37.0,1.0,16.0,912.65,7.0,0.0,0,1,1,0
41.0,7.0,22.0,350.0,7.0,1.0,1,0,2,0
32.0,9.0,5.0,907.0,26.0,1.0,1,0,1,2
45.0,1.0,20.0,836.13,9.0,0.0,0,1,2,1
46.0,6.0,5.0,749.95,20.0,1.0,1,0,2,2
57.0,8.0,14.0,788.0,19.0,1.0,0,1,2,2
38.0,3.0,3.0,825.75,30.0,0.0,0,1,1,2
34.0,2.0,16.0,554.97,14.0,0.0,0,1,1,1
18.0,0.0,18.0,781.45,15.0,0.0,0,1,0,1
44.0,1.0,16.0,622.0,22.0,0.0,0,1,2,2
34.0,9.0,2.0,959.0,22.0,0.0,1,0,1,2
52.0,4.0,30.0,243.0,1.0,1.0,1,0,2,0
60.0,1.0,25.0,119.0,10.0,0.0,0,1,3,1
25.0,0.0,7.0,793.85,4.0,0.0,0,1,1,0
19.0,1.0,18.0,197.61,15.0,1.0,0,1,0,1
65.0,5.0,16.0,836.64,26.0,1.0,0,1,3,2
56.0,9.0,24.0,535.0,25.0,1.0,0,1,2,2
24.0,1.0,14.0,985.0,23.0,0.0,0,1,0,2
28.0,1.0,17.0,653.26,16.0,0.0,0,1,1,2
19.0,5.0,1.0,697.0,22.0,1.0,0,1,0,2
45.0,4.0,5.0,854.41,17.0,0.0,0,1,2,2
35.0,4.0,11.0,593.49,2.0,1.0,0,1,1,0
28.0,1.0,13.0,691.0,16.0,1.0,0,1,1,2
51.0,7.0,29.0,770.0,5.0,1.0,1,0,2,0
40.0,4.0,6.0,389.0,4.0,1.0,0,1,2,0
24.0,1.0,5.0,706.2,14.0,0.0,1,0,0,1
20.0,10.0,16.0,203.0,30.0,1.0,0,1,0,2
25.0,6.0,14.0,593.0,17.0,0.0,1,0,1,2
56.0,1.0,11.0,873.0,23.0,1.0,1,0,2,2
59.0,7.0,12.0,187.0,23.0,0.0,1,0,2,2
43.0,1.0,11.0,918.08,11.0,0.0,1,0,2,1
49.0,2.0,3.0,800.01,4.0,0.0,1,0,2,0
46.0,4.0,16.0,935.16,1.0,0.0,0,1,2,0
44.0,3.0,8.0,527.0,14.0,0.0,1,0,2,1
47.0,4.0,14.0,683.57,8.0,0.0,0,1,2,1
45.0,10.0,6.0,450.07,9.0,1.0,0,1,2,1
57.0,0.0,22.0,406.0,2.0,1.0,1,0,2,0
49.0,1.0,2.0,822.97,7.0,0.0,0,1,2,0
20.0,0.0,8.0,563.81,5.0,0.0,1,0,0,0
34.0,1.0,4.0,862.75,1.0,0.0,1,0,1,0
37.0,1.0,13.0,945.91,12.0,0.0,0,1,1,1
25.0,1.0,4.0,910.0,15.0,0.0,1,0,1,1
55.0,9.0,25.0,431.0,7.0,1.0,0,1,2,0
42.0,4.0,7.0,614.55,14.0,0.0,1,0,2,1
65.0,10.0,28.0,460.0,30.0,1.0,1,0,3,2
42.0,5.0,7.0,185.0,21.0,1.0,1,0,2,2
40.0,4.0,14.0,979.6,11.0,0.0,1,0,2,1
56.0,2.0,11.0,157.0,10.0,1.0,0,1,2,1
26.0,3.0,30.0,779.0,13.0,1.0,0,1,1,1
25.0,10.0,18.0,304.07,21.0,1.0,1,0,1,2
43.0,4.0,10.0,931.0,22.0,1.0,0,1,2,2
56.0,4.0,19.0,899.0,4.0,0.0,0,1,2,0
23.0,0.0,10.0,483.0,11.0,1.0,0,1,0,1
44.0,3.0,16.0,877.03,6.0,0.0,0,1,2,0
35.0,5.0,18.0,156.0,19.0,1.0,1,0,1,2
57.0,7.0,29.0,325.0,22.0,1.0,0,1,2,2
30.0,1.0,0.0,787.54,12.0,0.0,1,0,1,1
27.0,1.0,19.0,509.5,6.0,0.0,0,1,1,0
43.0,3.0,10.0,819.5,16.0,0.0,0,1,2,2
21.0,1.0,1.0,853.0,14.0,1.0,0,1,0,1
33.0,3.0,17.0,763.19,22.0,0.0,0,1,1,2
46.0,4.0,6.0,842.3,29.0,0.0,0,1,2,2
61.0,6.0,21.0,380.0,20.0,1.0,1,0,3,2
34.0,5.0,15.0,259.0,30.0,1.0,1,0,1,2
37.0,2.0,15.0,993.58,15.0,0.0,0,1,1,1
63.0,10.0,0.0,537.0,4.0,1.0,0,1,3,0
42.0,0.0,10.0,646.05,30.0,0.0,0,1,2,2
48.0,10.0,28.0,507.0,8.0,1.0,1,0,2,1
26.0,1.0,6.0,582.68,7.0,0.0,0,1,1,0
38.0,5.0,29.0,284.0,9.0,1.0,1,0,1,1
50.0,0.0,20.0,537.5,29.0,0.0,0,1,2,2
48.0,3.0,29.0,126.0,17.0,1.0,1,0,2,2
60.0,5.0,9.0,759.44,29.0,1.0,1,0,3,2
37.0,0.0,5.0,816.28,22.0,0.0,0,1,1,2
65.0,10.0,13.0,585.0,13.0,0.0,0,1,3,1
52.0,1.0,10.0,396.0,10.0,1.0,1,0,2,1
41.0,1.0,8.0,589.86,6.0,0.0,0,1,2,0
43.0,2.0,14.0,603.73,11.0,0.0,1,0,2,1
53.0,7.0,6.0,834.0,8.0,1.0,0,1,2,1
32.0,2.0,7.0,513.0,7.0,0.0,1,0,1,0
50.0,2.0,14.0,836.0,17.0,0.0,0,1,2,2
24.0,1.0,3.0,946.47,17.0,0.0,0,1,0,2
51.0,1.0,11.0,638.0,5.0,1.0,0,1,2,0
24.0,7.0,27.0,531.0,19.0,1.0,1,0,0,2
36.0,5.0,30.0,242.86,20.0,1.0,1,0,1,2
28.0,7.0,4.0,108.0,3.0,1.0,0,1,1,0
28.0,6.0,21.0,896.3,20.0,1.0,0,1,1,2
64.0,5.0,21.0,626.0,30.0,1.0,1,0,3,2
35.0,0.0,17.0,584.28,6.0,0.0,1,0,1,0
41.0,10.0,13.0,235.0,5.0,1.0,1,0,2,0
34.0,1.0,1.0,947.34,30.0,0.0,0,1,1,2
53.0,9.0,14.0,350.0,9.0,0.0,0,1,2,1
45.0,2.0,0.0,906.0,25.0,0.0,0,1,2,2
45.0,5.0,10.0,958.08,6.0,1.0,1,0,2,0
39.0,3.0,17.0,584.59,25.0,0.0,0,1,1,2
19.0,9.0,9.0,198.0,18.0,0.0,0,1,0,2
23.0,4.0,10.0,574.0,4.0,1.0,1,0,0,0
31.0,7.0,20.0,156.0,3.0,1.0,0,1,1,0
27.0,1.0,8.0,458.0,7.0,1.0,1,0,1,0
35.0,1.0,4.0,723.32,4.0,0.0,1,0,1,0
32.0,8.0,2.0,519.0,24.0,1.0,1,0,1,2
36.0,0.0,15.0,423.0,17.0,1.0,1,0,1,2
34.0,9.0,10.0,775.06,29.0,1.0,1,0,1,2
47.0,9.0,0.0,250.67,28.0,1.0,1,0,2,2
48.0,3.0,15.0,650.35,9.0,0.0,1,0,2,1
42.0,6.0,29.0,125.81,14.0,1.0,1,0,2,1
47.0,0.0,24.0,338.0,5.0,1.0,0,1,2,0
53.0,9.0,4.0,339.0,22.0,1.0,1,0,2,2
36.0,3.0,28.0,586.0,13.0,1.0,0,1,1,1
57.0,0.0,18.0,963.0,11.0,1.0,1,0,2,1
63.0,9.0,23.0,345.0,27.0,1.0,0,1,3,2
31.0,1.0,8.0,115.74,15.0,1.0,0,1,1,1
36.0,3.0,15.0,925.04,5.0,0.0,0,1,1,0
53.0,2.0,27.0,718.0,6.0,1.0,1,0,2,0
19.0,9.0,20.0,252.03,17.0,1.0,0,1,0,2
23.0,0.0,4.0,564.85,16.0,0.0,0,1,0,2
49.0,7.0,25.0,505.0,6.0,1.0,0,1,2,0
39.0,7.0,6.0,310.0,16.0,0.0,1,0,1,2
42.0,9.0,12.0,235.0,17.0,1.0,0,1,2,2
49.0,5.0,14.0,233.0,21.0,0.0,0,1,2,2
23.0,2.0,8.0,718.0,20.0,1.0,0,1,0,2
46.0,8.0,29.0,900.0,6.0,1.0,1,0,2,0
48.0,2.0,18.0,170.0,23.0,1.0,0,1,2,2
61.0,7.0,22.0,578.0,4.0,1.0,1,0,3,0
37.0,1.0,10.0,778.23,20.0,0.0,0,1,1,2
56.0,0.0,15.0,760.85,17.0,1.0,1,0,2,2
32.0,7.0,2.0,253.0,29.0,1.0,0,1,1,2
34.0,7.0,1.0,648.92,8.0,1.0,1,0,1,1
65.0,2.0,15.0,653.0,21.0,1.0,0,1,3,2
34.0,5.0,24.0,743.44,10.0,1.0,0,1,1,1
38.0,3.0,11.0,507.6,18.0,0.0,0,1,1,2
30.0,0.0,29.0,724.0,3.0,1.0,0,1,1,0
56.0,5.0,17.0,787.0,26.0,1.0,1,0,2,2
25.0,0.0,2.0,804.22,14.0,0.0,0,1,1,1
35.0,5.0,2.0,717.0,26.0,1.0,0,1,1,2
37.0,4.0,27.0,510.0,13.0,0.0,0,1,1,1
50.0,4.0,20.0,671.43,22.0,0.0,0,1,2,2
28.0,2.0,2.0,314.0,29.0,1.0,0,1,1,2
47.0,0.0,26.0,915.0,9.0,1.0,1,0,2,1
63.0,5.0,16.0,458.0,16.0,1.0,1,0,3,2
45.0,1.0,7.0,908.87,8.0,0.0,0,1,2,1
24.0,2.0,1.0,785.4,28.0,0.0,0,1,0,2
20.0,1.0,16.0,412.04,26.0,1.0,1,0,0,2
27.0,3.0,18.0,397.0,17.0,1.0,0,1,1,2
32.0,2.0,3.0,515.5,4.0,1.0,0,1,1,0
42.0,8.0,24.0,487.0,23.0,1.0,1,0,2,2
46.0,1.0,16.0,850.75,12.0,0.0,1,0,2,1
60.0,1.0,6.0,670.24,13.0,1.0,1,0,3,1
35.0,2.0,17.0,619.48,21.0,0.0,0,1,1,2
28.0,6.0,15.0,775.85,7.0,1.0,0,1,1,0
26.0,2.0,24.0,392.0,30.0,0.0,0,1,1,2
40.0,0.0,7.0,525.46,23.0,0.0,0,1,2,2
32.0,0.0,0.0,593.82,15.0,0.0,0,1,1,1
30.0,8.0,17.0,858.85,10.0,1.0,1,0,1,1
41.0,2.0,5.0,663.53,11.0,0.0,1,0,2,1
23.0,3.0,28.0,261.0,11.0,1.0,1,0,0,1
23.0,2.0,17.0,999.43,16.0,0.0,0,1,0,2
50.0,2.0,21.0,480.0,9.0,1.0,1,0,2,1
28.0,6.0,25.0,340.02,29.0,1.0,1,0,1,2
24.0,2.0,6.0,738.36,29.0,0.0,0,1,0,2
41.0,1.0,27.0,474.0,18.0,1.0,1,0,2,2
53.0,2.0,9.0,323.0,8.0,0.0,0,1,2,1
45.0,3.0,19.0,984.56,3.0,0.0,1,0,2,0
43.0,0.0,6.0,717.95,27.0,0.0,0,1,2,2
60.0,8.0,18.0,605.0,6.0,1.0,1,0,3,0
28.0,10.0,2.0,126.0,25.0,1.0,0,1,1,2
39.0,9.0,7.0,606.0,23.0,1.0,1,0,1,2
43.0,0.0,30.0,724.0,1.0,1.0,1,0,2,0
59.0,4.0,9.0,308.0,2.0,1.0,0,1,2,0
24.0,5.0,4.0,822.0,14.0,1.0,1,0,0,1
36.0,1.0,14.0,959.86,6.0,0.0,1,0,1,0
65.0,1.0,15.0,901.0,19.0,1.0,0,1,3,2
30.0,3.0,27.0,194.0,13.0,1.0,1,0,1,1
19.0,5.0,29.0,392.0,13.0,1.0,1,0,0,1
36.0,6.0,0.0,305.0,1.0,1.0,0,1,1,0
40.0,0.0,19.0,744.13,2.0,0.0,1,0,2,0
50.0,3.0,13.0,873.82,3.0,0.0,1,0,2,0
21.0,0.0,17.0,599.82,18.0,0.0,0,1,0,2
19.0,10.0,2.0,919.15,11.0,1.0,1,0,0,1
22.0,2.0,5.0,815.46,17.0,0.0,0,1,0,2
37.0,7.0,11.0,741.0,20.0,1.0,0,1,1,2
24.0,2.0,14.0,851.86,10.0,0.0,0,1,0,1
34.0,8.0,18.0,720.0,16.0,1.0,0,1,1,2
57.0,4.0,25.0,509.0,2.0,1.0,1,0,2,0
59.0,10.0,17.0,549.72,9.0,1.0,0,1,2,1
48.0,3.0,17.0,531.6,9.0,0.0,1,0,2,1
32.0,3.0,7.0,921.0,16.0,1.0,1,0,1,2
65.0,4.0,5.0,729.0,9.0,0.0,0,1,3,1
49.0,6.0,18.0,331.0,16.0,1.0,0,1,2,2
41.0,9.0,0.0,550.0,22.0,0.0,1,0,2,2
43.0,2.0,25.0,952.61,12.0,1.0,0,1,2,1
46.0,2.0,7.0,616.57,11.0,0.0,1,0,2,1
26.0,0.0,13.0,753.69,13.0,0.0,1,0,1,1
45.0,7.0,17.0,341.0,27.0,1.0,1,0,2,2
30.0,2.0,1.0,577.96,28.0,0.0,0,1,1,2
58.0,3.0,14.0,491.0,16.0,0.0,1,0,2,2
27.0,0.0,2.0,681.54,14.0,0.0,0,1,1,1
46.0,4.0,8.0,688.67,23.0,0.0,0,1,2,2
25.0,3.0,9.0,424.0,18.0,0.0,0,1,1,2
18.0,5.0,22.0,484.49,26.0,1.0,0,1,0,2
43.0,4.0,10.0,695.26,14.0,0.0,1,0,2,1
63.0,9.0,30.0,438.0,22.0,1.0,1,0,3,2
46.0,3.0,20.0,627.25,12.0,0.0,1,0,2,1
35.0,6.0,12.0,899.0,8.0,1.0,0,1,1,1
38.0,2.0,5.0,746.46,4.0,0.0,0,1,1,0
23.0,1.0,14.0,827.26,17.0,0.0,0,1,0,2
28.0,8.0,11.0,282.0,24.0,1.0,0,1,1,2
42.0,1.0,1.0,892.27,28.0,0.0,0,1,2,2
39.0,1.0,0.0,890.7,4.0,0.0,1,0,1,0
18.0,0.0,12.0,593.77,14.0,0.0,1,0,0,1
18.0,5.0,12.0,726.0,1.0,1.0,0,1,0,0
59.0,8.0,11.0,613.99,7.0,1.0,1,0,2,0
65.0,8.0,17.0,969.0,7.0,1.0,1,0,3,0
46.0,4.0,0.0,859.06,7.0,0.0,0,1,2,0
48.0,10.0,13.0,268.09,26.0,1.0,1,0,2,2
35.0,10.0,30.0,921.0,29.0,1.0,0,1,1,2
48.0,2.0,18.0,865.06,13.0,0.0,1,0,2,1
42.0,1.0,15.0,938.3,21.0,0.0,0,1,2,2
45.0,0.0,3.0,828.78,7.0,0.0,0,1,2,0
34.0,3.0,12.0,144.0,4.0,1.0,1,0,1,0
64.0,1.0,4.0,246.35,20.0,1.0,0,1,3,2
22.0,0.0,14.0,500.55,13.0,0.0,0,1,0,1
65.0,3.0,8.0,508.0,30.0,1.0,1,0,3,2
50.0,2.0,9.0,379.0,9.0,1.0,1,0,2,1
20.0,0.0,9.0,693.11,11.0,0.0,0,1,0,1
40.0,1.0,22.0,141.0,2.0,1.0,0,1,2,0
33.0,0.0,18.0,504.32,12.0,0.0,0,1,1,1
44.0,1.0,3.0,924.57,1.0,0.0,0,1,2,0
50.0,5.0,19.0,643.48,30.0,0.0,0,1,2,2
38.0,7.0,25.0,780.0,25.0,1.0,0,1,1,2
34.0,3.0,6.0,353.0,29.0,0.0,0,1,1,2
22.0,1.0,4.0,967.83,13.0,0.0,1,0,0,1
30.0,2.0,19.0,614.26,1.0,0.0,0,1,1,0
56.0,6.0,13.0,187.79,5.0,1.0,0,1,2,0
43.0,10.0,16.0,192.85,25.0,1.0,1,0,2,2
41.0,3.0,23.0,433.16,14.0,1.0,0,1,2,1
63.0,9.0,26.0,671.0,20.0,1.0,0,1,3,2
22.0,1.0,10.0,822.19,4.0,0.0,1,0,0,0
24.0,6.0,30.0,743.0,19.0,1.0,0,1,0,2
34.0,10.0,28.0,435.21,26.0,1.0,0,1,1,2
35.0,4.0,24.0,881.0,20.0,1.0,0,1,1,2
25.0,1.0,21.0,267.0,16.0,1.0,1,0,1,2
50.0,1.0,0.0,315.56,27.0,1.0,1,0,2,2
18.0,7.0,14.0,498.0,14.0,0.0,0,1,0,1
44.0,0.0,23.0,184.0,13.0,1.0,1,0,2,1
40.0,1.0,6.0,968.32,24.0,0.0,0,1,2,2
24.0,8.0,30.0,993.0,20.0,1.0,1,0,0,2
36.0,2.0,4.0,832.0,25.0,1.0,0,1,1,2
56.0,9.0,24.0,836.0,1.0,1.0,1,0,2,0
32.0,3.0,6.0,725.09,23.0,0.0,0,1,1,2
52.0,2.0,13.0,253.0,18.0,1.0,1,0,2,2
64.0,8.0,10.0,934.0,10.0,1.0,0,1,3,1
55.0,2.0,23.0,729.0,9.0,1.0,1,0,2,1
32.0,3.0,2.0,795.28,4.0,0.0,0,1,1,0
49.0,1.0,19.0,571.09,5.0,0.0,1,0,2,0
58.0,1.0,12.0,721.0,15.0,1.0,0,1,2,1
20.0,1.0,5.0,520.7,3.0,0.0,1,0,0,0
40.0,3.0,14.0,834.97,25.0,0.0,0,1,2,2
23.0,2.0,6.0,734.8,12.0,0.0,0,1,0,1
65.0,3.0,8.0,305.0,9.0,1.0,1,0,3,1
21.0,0.0,14.0,762.08,14.0,0.0,1,0,0,1
39.0,1.0,0.0,904.83,5.0,0.0,1,0,1,0
20.0,0.0,11.0,732.69,10.0,0.0,0,1,0,1
40.0,10.0,25.0,331.0,3.0,1.0,1,0,2,0
41.0,7.0,9.0,123.0,6.0,0.0,0,1,2,0
41.0,4.0,11.0,408.0,20.0,1.0,1,0,2,2
36.0,3.0,18.0,710.0,10.0,0.0,0,1,1,1
47.0,3.0,2.0,969.64,15.0,0.0,0,1,2,1
40.0,6.0,8.0,692.0,24.0,1.0,1,0,2,2
60.0,9.0,15.0,689.0,1.0,1.0,0,1,3,0
45.0,0.0,20.0,944.0,9.0,1.0,1,0,2,1
58.0,1.0,25.0,967.0,15.0,1.0,1,0,2,1
35.0,10.0,23.0,986.86,26.0,1.0,0,1,1,2
50.0,0.0,24.0,852.0,1.0,1.0,0,1,2,0
32.0,0.0,15.0,761.71,23.0,0.0,0,1,1,2
48.0,3.0,16.0,611.27,7.0,0.0,1,0,2,0
32.0,4.0,26.0,722.0,28.0,1.0,1,0,1,2
39.0,3.0,1.0,728.38,9.0,0.0,0,1,1,1
60.0,7.0,27.0,829.0,11.0,1.0,1,0,3,1
26.0,1.0,7.0,816.0,4.0,0.0,1,0,1,0
43.0,1.0,3.0,723.08,2.0,0.0,1,0,2,0
64.0,0.0,9.0,706.0,13.0,1.0,0,1,3,1
33.0,8.0,29.0,322.0,2.0,1.0,0,1,1,0
61.0,6.0,25.0,858.0,7.0,0.0,0,1,3,0
50.0,1.0,9.0,880.52,9.0,0.0,0,1,2,1
51.0,3.0,1.0,445.49,14.0,1.0,0,1,2,1
